file_id,segment_id,segment_dir,condition_group,condition_value,pipeline_version,I_min,I_max,N_points,has_both_signs,sweep_monotonicity,sweep_direction,n_segments,spacing_cv,parity_valid,parity_reason,f_overlap,I_max_common,odd_ratio_L1,odd_energy_L2,odd_sign_mode,odd_sign_consistency,odd_sign_entropy,odd_sign_pos_fraction,I_knee,I_knee_norm,knee_score,knee_valid,knee_edge_flag,phi0_proxy,phi0_sign,phi0_confidence,phi0_method,odd_ratio_pre,odd_ratio_post,odd_sign_mode_pre,odd_sign_consistency_pre,odd_sign_entropy_pre,odd_sign_mode_post,odd_sign_consistency_post,odd_sign_entropy_post,parity_lock_flag,parity_flip_at_knee
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000132750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00013275,5.5,-2.268062e-05,-3.752246e-07,2479,True,0.5000500050005,up,9,0.0911883707239786,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000133500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0001335,5.5,-3.652047e-07,2.239648e-05,2520,True,0.5000500050005,down,5,0.0909805964338194,False,low_overlap,0.0160637246464637,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000133500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0001335,5.5,-2.268251e-05,2.239481e-05,4999,True,0.5000500050005,down,5,0.0909805964338194,True,ok,0.9872990975515196,2.239481e-05,2.413741944391469,0.685323800334144,1.0,0.7855361596009975,0.7499290132470069,0.7855361596009975,1.36608341e-05,0.6090225563909775,3629.795835449186,True,False,1.9649727853339785,1.0,1.0,odd_integral,0.0482687611030217,6.418490799323864,1.0,0.6475409836065574,0.9362450133154984,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000133500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0001335,5.5,-2.268052e-05,-3.752246e-07,2479,True,0.5000500050005,down,5,0.0909805964338194,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000134250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00013425,5.5,-3.64696e-07,2.239531e-05,2517,True,0.5002000400080016,down,5,0.0951428701561183,False,low_overlap,0.0160605285426628,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000134250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00013425,5.5,-2.268256e-05,2.239521e-05,4999,True,0.5002000400080016,down,5,0.0951428701561183,True,ok,0.9872280049614142,2.239521e-05,2.3933761778987543,0.6849352037936898,1.0,0.8154613466334164,0.6899059052718399,0.8154613466334164,1.3661078099999998e-05,0.6090225563909774,3103.703146112078,True,False,1.96782753965956,1.0,1.0,odd_integral,0.0469551180282013,6.387394919989847,1.0,0.6967213114754098,0.8852618941204619,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000134250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00013425,5.5,-2.268169e-05,-3.752755e-07,2481,True,0.5002000400080016,down,5,0.0951428701561183,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000135000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000135,5.5,-3.655607e-07,2.239567e-05,2519,True,0.5,up,3,0.0914243707158368,False,low_overlap,0.0160916704137324,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000135000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000135,5.5,-2.26821e-05,2.239531e-05,4999,True,0.5,up,3,0.0914243707158368,True,ok,0.9873501174882762,2.239531e-05,2.3733058476419147,0.6845271013657109,1.0,0.9052369077306732,0.4521716723319433,0.9052369077306732,1.3605150825e-05,0.606516290726817,2940.545818852158,True,False,1.970448269388488,1.0,1.0,odd_integral,0.0446288210323964,6.308604888778954,1.0,0.8436213991769548,0.6255751953363459,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000135000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000135,5.5,-2.268164e-05,-3.761401e-07,2482,True,0.5,up,3,0.0914243707158368,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000135750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00013575,5.5,-3.650521e-07,2.239547e-05,2518,True,0.5001500150015001,down,7,0.0914047007095177,False,low_overlap,0.0160254341342271,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000135750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00013575,5.5,-2.268154e-05,2.239399e-05,4999,True,0.5001500150015001,down,7,0.0914047007095177,True,ok,0.9872808959812842,2.239399e-05,2.409430115561709,0.6850783667438287,1.0,0.9650872817955112,0.2184599114008226,0.9650872817955112,1.3604348925e-05,0.606516290726817,2479.7529034478,True,False,1.9649398655395047,1.0,1.0,odd_integral,0.0478379283190555,6.424056315000253,1.0,0.9423868312757202,0.3178963044987576,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000135750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00013575,5.5,-2.267976e-05,-3.746142e-07,2479,True,0.5001500150015001,down,7,0.0914047007095177,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000136500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0001365,5.5,-3.651538e-07,2.239648e-05,2518,True,0.5002500250025003,down,3,0.0938323225909534,False,low_overlap,0.0160251470171416,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000136500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0001365,5.5,-2.26824e-05,2.239557e-05,5002,True,0.5002500250025003,down,3,0.0938323225909534,True,ok,0.9872956688060336,2.239557e-05,2.3522095802367526,0.6839540073770874,1.0,0.972568578553616,0.1813422913742257,0.972568578553616,1.3549319850000002e-05,0.6040100250626567,2193.207934325206,True,False,1.973534402819587,1.0,1.0,odd_integral,0.046455729217947,6.214410694486395,1.0,0.9545454545454546,0.2667649878030259,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000136500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0001365,5.5,-2.268139e-05,-3.742582e-07,2480,True,0.5002500250025003,down,3,0.0938323225909534,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000137250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00013725,5.5,-3.650012e-07,2.239557e-05,2518,True,0.5000500050005,down,5,0.0906553076326843,False,low_overlap,0.0160252153226461,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000137250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00013725,5.5,-2.2682e-05,2.239348e-05,4999,True,0.5000500050005,down,5,0.0906553076326843,True,ok,0.9872431814112296,2.239348e-05,2.3644722344988223,0.6840621866609812,1.0,0.9925187032418952,0.0635893828675493,0.9925187032418952,1.3548055400000002e-05,0.6040100250626567,1647.7351039433722,True,False,1.9716389370142533,1.0,1.0,odd_integral,0.0502021181031126,6.236510594701698,1.0,0.987603305785124,0.0962927636813613,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000137250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00013725,5.5,-2.268108e-05,-3.750211e-07,2481,True,0.5000500050005,down,5,0.0906553076326843,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000138000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000138,5.5,-3.655607e-07,2.239587e-05,2518,True,0.5000500050005,down,5,0.0925832818420066,False,low_overlap,0.0160825872631862,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000138000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000138,5.5,-2.26821e-05,2.239511e-05,4999,True,0.5000500050005,down,5,0.0925832818420066,True,ok,0.9873014749405808,2.239511e-05,2.3893873102762684,0.6843600442981543,1.0,0.9975062344139652,0.0251579877768902,0.9975062344139652,1.354904155e-05,0.6040100250626567,1006.2544179664296,True,False,1.9678877269776425,1.0,1.0,odd_integral,0.0552855347388107,6.271403384774624,1.0,0.9958677685950412,0.0386717908637648,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000138000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000138,5.5,-2.268149e-05,-3.756824e-07,2481,True,0.5000500050005,down,5,0.0925832818420066,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000138750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00013875,5.5,-3.646452e-07,2.239572e-05,2517,True,0.5000500050005,down,5,0.091439721816041,False,low_overlap,0.0160212220640472,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000138750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00013875,5.5,-2.2682e-05,2.239542e-05,4999,True,0.5000500050005,down,5,0.091439721816041,True,ok,0.987317681974338,2.239542e-05,2.400860480016211,0.6844153989932199,1.0,0.9950124688279302,0.0453194500142322,0.9950124688279302,1.326928635e-05,0.5914786967418546,1157.6763504654136,True,False,1.966185017406057,1.0,1.0,odd_integral,0.0491219833406506,6.029447123294933,1.0,0.9915611814345991,0.0702559812072256,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000138750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00013875,5.5,-2.268195e-05,-3.749703e-07,2482,True,0.5000500050005,down,5,0.091439721816041,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000139500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0001395,5.5,-3.654081e-07,2.239587e-05,2518,True,0.5000500050005,down,7,0.0898095028782452,False,low_overlap,0.0160556944374635,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000139500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0001395,5.5,-2.268149e-05,2.239419e-05,4998,True,0.5000500050005,down,7,0.0898095028782452,True,ok,0.9872359060283764,2.239419e-05,2.3782522787019253,0.6838229817957057,1.0,0.9850374064837906,0.1121348154454668,0.9850374064837906,1.32125721e-05,0.5889724310776943,1161.362689054628,True,False,1.969566187621626,1.0,1.0,odd_integral,0.0513083346145936,5.86819232219091,1.0,0.9745762711864406,0.1708952242705989,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000139500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0001395,5.5,-2.268164e-05,-3.740039e-07,2480,True,0.5000500050005,down,7,0.0898095028782452,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000140250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00014025,5.5,-3.655607e-07,2.239653e-05,2519,True,0.5000500050005,down,5,0.0991184200990897,False,low_overlap,0.0160384112397722,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000140250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00014025,5.5,-2.268149e-05,2.239628e-05,4999,True,0.5000500050005,down,5,0.0991184200990897,True,ok,0.9873463795827658,2.239628e-05,2.291566710334296,0.6819610789472097,1.0,0.9925187032418952,0.0635893828675493,0.9925187032418952,1.31578145e-05,0.5864661654135339,1092.097197961965,True,False,1.9829925335112344,1.0,1.0,odd_integral,0.0516920743757505,5.526840380976241,1.0,0.9872340425531916,0.0986170386000628,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000140250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00014025,5.5,-2.268062e-05,-3.747668e-07,2480,True,0.5000500050005,down,5,0.0991184200990897,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000141000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000141,5.5,-3.653064e-07,2.239552e-05,2520,True,0.5,up,3,0.0907710523981223,False,low_overlap,0.0160645581630118,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000141000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000141,5.5,-2.26822e-05,2.239384e-05,4999,True,0.5,up,3,0.0907710523981223,True,ok,0.987251962779846,2.239384e-05,2.19388609317218,0.6797027923438212,1.0,0.9750623441396508,0.1683313025246251,0.9750623441396508,1.3100396399999998e-05,0.5839598997493733,1159.5514806576125,True,False,1.999228759780028,1.0,1.0,odd_integral,0.0437382367111802,5.17234557854993,1.0,0.9572649572649572,0.2546947046698276,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000141000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000141,5.5,-2.268149e-05,-3.74716e-07,2481,True,0.5,up,3,0.0907710523981223,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000141750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00014175,5.5,-3.656624e-07,2.239592e-05,2520,True,0.5001000200040008,down,3,0.0919655917182975,False,low_overlap,0.0160807901759955,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000141750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00014175,5.5,-2.268215e-05,2.239481e-05,5000,True,0.5001000200040008,down,3,0.0919655917182975,True,ok,0.9872772124771938,2.239481e-05,2.1627041631851625,0.6786654457028078,1.0,0.8329177057356608,0.6509865824474286,0.8329177057356608,1.36608341e-05,0.6090225563909775,1127.7176768404418,True,False,2.005171671345771,1.0,1.0,odd_integral,0.0853811331946876,5.737742770953309,1.0,0.7254098360655737,0.8479743944261597,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000141750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00014175,5.5,-2.268108e-05,-3.756824e-07,2480,True,0.5001000200040008,down,3,0.0919655917182975,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000142500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0001425,5.5,-3.653572e-07,2.239628e-05,2518,True,0.5001500150015001,down,9,0.0911582356462073,False,low_overlap,0.0160599416441293,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000142500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0001425,5.5,-2.268195e-05,2.239577e-05,4998,True,0.5001500150015001,down,9,0.0911582356462073,True,ok,0.9873723620205482,2.239577e-05,2.2551625388177694,0.680521478441519,1.0,0.9825436408977556,0.1269100441102434,0.9825436408977556,1.3605430275e-05,0.606516290726817,1158.46753930233,True,False,1.988929355983185,1.0,1.0,odd_integral,0.090941257162683,6.058430092371435,1.0,0.97119341563786,0.1883711698452961,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000142500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0001425,5.5,-2.267849e-05,-3.75072e-07,2478,True,0.5001500150015001,down,9,0.0911582356462073,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000143250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00014325,5.5,-3.65459e-07,2.239506e-05,2517,True,0.5002500750225067,down,5,0.0930165875972639,False,low_overlap,0.0160514421282684,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000143250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00014325,5.5,-2.268154e-05,2.239536e-05,5001,True,0.5002500750225067,down,5,0.0930165875972639,True,ok,0.9872810931822016,2.239536e-05,2.146333219524592,0.677816022976946,1.0,0.9900249376558604,0.0806277699318426,0.9900249376558604,1.36051812e-05,0.6065162907268171,1310.3137435636304,True,False,2.007567222533854,1.0,1.0,odd_integral,0.0971598540582296,5.694027010557882,1.0,0.9835390946502056,0.1210793056329461,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000143250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00014325,5.5,-2.268027e-05,-3.749703e-07,2479,True,0.5002500750225067,down,5,0.0930165875972639,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000144000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000144,5.5,-3.655607e-07,2.239562e-05,2518,True,0.5000500050005,down,7,0.0980008347892083,False,low_overlap,0.0160646317992981,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000144000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000144,5.5,-2.268139e-05,2.239481e-05,4998,True,0.5000500050005,down,7,0.0980008347892083,True,ok,0.9872788993269768,2.239481e-05,2.261965407347609,0.6802975749548129,1.0,0.9925187032418952,0.0635893828675493,0.9925187032418952,1.3604847075e-05,0.6065162907268171,1330.0149573595747,True,False,1.9877901490150367,1.0,1.0,odd_integral,0.1093739170836122,5.982969364126497,1.0,0.9876543209876544,0.0959704029958721,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000144000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000144,5.5,-2.268113e-05,-3.745634e-07,2480,True,0.5000500050005,down,7,0.0980008347892083,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000144750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00014475,5.5,-3.656116e-07,2.239613e-05,2517,True,0.5001500150015001,down,7,0.0924165330484415,False,low_overlap,0.0161047868173791,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000144750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00014475,5.5,-2.268205e-05,2.239526e-05,4999,True,0.5001500150015001,down,7,0.0924165330484415,True,ok,0.9872990519834198,2.239526e-05,2.351353900430748,0.6819909202369318,1.0,0.9925187032418952,0.0635893828675493,0.9925187032418952,1.360512045e-05,0.606516290726817,1285.170325809363,True,False,1.9736370986266631,1.0,1.0,odd_integral,0.1180655675516692,6.256296133050997,1.0,0.9876543209876544,0.0959704029958721,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000144750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00014475,5.5,-2.268042e-05,-3.750211e-07,2480,True,0.5001500150015001,down,7,0.0924165330484415,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000145500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0001455,5.5,-3.650012e-07,2.239567e-05,2519,True,0.5000500050005,up,7,0.0931791761505472,False,low_overlap,0.0160533475974219,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000145500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0001455,5.5,-2.268078e-05,2.23945e-05,4996,True,0.5000500050005,up,7,0.0931791761505472,True,ok,0.9873430329180656,2.23945e-05,2.364057074947659,0.6821157482918253,1.0,0.9900249376558604,0.0806277699318426,0.9900249376558604,1.35486725e-05,0.6040100250626568,1333.6298947613857,True,False,1.9716939831561,1.0,1.0,odd_integral,0.110590635306182,6.343683951020131,1.0,0.9834710743801652,0.121480478318848,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000145500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0001455,5.5,-2.268098e-05,-3.758349e-07,2480,True,0.5000500050005,up,7,0.0931791761505472,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000146250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00014625,5.5,-3.657133e-07,2.239496e-05,2517,True,0.5001500150015001,down,7,0.0915798717693642,False,low_overlap,0.0160534201099312,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000146250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00014625,5.5,-2.268184e-05,2.239536e-05,4999,True,0.5001500150015001,down,7,0.0915798717693642,True,ok,0.9872927035846925,2.239536e-05,2.3330141756635467,0.6814959921734981,1.0,0.9750623441396508,0.1683313025246251,0.9750623441396508,1.35491928e-05,0.6040100250626567,1162.5097948535133,True,False,1.9764853524033903,1.0,1.0,odd_integral,0.1083493953457706,6.282721181565133,1.0,0.9586776859504132,0.2483224446362871,1.0,1.0,0.0,False,False
